"site_id","landowner","stand","site_rep","trt","year","date","date_mdy","subplot","lat","long","time","weather","canopy_cov","dwd_cov","veg_cov","fwd_cov","soil_moist_avg","jul_date","dwd_count","stumps","logs","size_cl","decay_cl","char_cl","length_cl","plot_id","tree_farm","elev","temp","hum","obs","PLDU","ENES","OSS","TAGR","AMGR","ANFE"
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024","2024-04-30",3,44.822323,122.614423,"13:00","R",2,3,3,3,27.6,121,7,2,5,1.4,2,1.9,1.6,"12804 _ 1 _ 2024 _ 3","NC",1708,44.2,84,"RMM",0,0,0,0,0,0
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024","2024-04-30",4,44.821421,122.6144,"13:30","R",3,3,4,3,26.7,121,4,0,4,1.5,2,2,2.5,"12804 _ 1 _ 2024 _ 4","NC",1708,44.2,84,"RMM",0,0,0,0,0,0
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024","2024-04-30",5,44.821547,122.614571,"13:55","R",4,2,3,3,28.2,121,3,0,3,1,1.3,1.7,1.7,"12804 _ 1 _ 2024 _ 5","NC",1708,44.2,84,"SLG",0,0,0,0,0,0
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024","2024-04-30",6,44.821898,122.614651,"13:25","R",1,3,4,2,28.23,121,9,1,8,1.1,2.1,2.3,2.2,"12804 _ 1 _ 2024 _ 6","NC",1708,44.2,84,"SLG",0,0,3,0,0,0
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024","2024-04-30",7,44.82224,122.61497,"12:56","R",3,3,4,2,29.4,121,5,1,4,1.4,2,2.4,2,"12804 _ 1 _ 2024 _ 7","NC",1708,44.2,84,"SLG",0,0,0,0,0,0
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024","2024-04-30",1,44.820874,122.60985,"9:54","C",2,1,4,1,34.97,121,7,3,4,1.3,2.1,3,1,"12805 _ 1 _ 2024 _ 1","NC",1742,40.2,86.6,"SLG",0,0,0,0,0,0
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024","2024-04-30",2,44.821137,122.60948,"10:25","C",2,1,4,2,33.3,121,5,4,1,1.6,1.8,2.4,0.6,"12805 _ 1 _ 2024 _ 2","NC",1742,40.2,86.6,"SLG",0,1,1,0,0,0
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024","2024-04-30",3,44.820801,122.609202,"9:55","C",2,2,4,1,29.67,121,7,4,3,1.4,1.4,2.3,0.6,"12805 _ 1 _ 2024 _ 3","NC",1742,40.2,86.6,"RMM",0,0,0,0,0,0
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024","2024-04-30",4,44.820286,122.609294,"10:19","C",2,2,4,3,26.83,121,5,3,2,1.2,1.8,2.4,0.4,"12805 _ 1 _ 2024 _ 4","NC",1742,40.2,86.6,"RMM",0,0,0,0,0,0
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024","2024-04-30",5,44.820447,122.610124,"10:45","C",2,2,4,3,35.7,121,6,4,2,1.5,1.3,2.3,0.3,"12805 _ 1 _ 2024 _ 5","NC",1742,40.2,86.6,"RMM",0,0,0,0,0,0
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024","2024-04-30",6,44.820918,122.610483,"10:30","C",1,1,4,1,33.63,121,6,1,5,1.3,2.2,2.7,1.8,"12805 _ 1 _ 2024 _ 6","NC",1742,40.2,86.6,"JW",0,0,1,0,1,0
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024","2024-04-30",7,44.821247,122.610206,"10:00","C",1,2,4,1,28.63,121,11,3,8,1.2,2.5,2.8,1.5,"12805 _ 1 _ 2024 _ 7","NC",1742,40.2,86.6,"JW",0,0,0,0,0,0
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024","2024-05-02",1,44.82299,122.602337,"10:00","R",1,1,4,1,28.6,123,1,0,1,1,2,3,3,"12806 _ 1 _ 2024 _ 1","NC",1626,49.6,77.8,"JW",0,0,0,0,0,0
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024","2024-05-02",2,44.823207,122.602619,"10:20","R",1,1,4,1,33.03,123,4,1,3,1.2,2,2.8,1.8,"12806 _ 1 _ 2024 _ 2","NC",1626,49.6,77.8,"JW",0,1,0,0,0,0
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024","2024-05-02",3,44.823521,122.602375,"10:58","R",2,1,4,2,31.53,123,5,3,2,1.6,2,2.8,0.8,"12806 _ 1 _ 2024 _ 3","NC",1626,49.6,77.8,"SLG",0,0,3,0,0,0
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024","2024-05-02",4,44.823282,122.60216,"10:27","R",3,2,3,2,29.4,123,5,2,3,1.2,2.2,2.2,1.4,"12806 _ 1 _ 2024 _ 4","NC",1626,49.6,77.8,"SLG",0,0,1,0,0,0
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024","2024-05-02",5,44.822764,122.601916,"10:03","R",2,1,4,1,32.3,123,6,2,4,1,1.8,2,1.3,"12806 _ 1 _ 2024 _ 5","NC",1626,49.6,77.8,"SLG",0,0,0,0,0,0
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024","2024-05-02",6,44.82266,122.602474,"10:24","R",4,1,4,3,33.03,123,3,2,1,2,1.7,2,1,"12806 _ 1 _ 2024 _ 6","NC",1626,49.6,77.8,"RMM",0,0,1,0,0,0
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024","2024-05-02",7,44.82288,122.602536,"10:06","R",3,2,4,3,23.9,123,4,0,4,1.2,2,2,2.2,"12806 _ 1 _ 2024 _ 7","NC",1626,49.6,77.8,"RMM",0,1,2,0,0,0
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024","2024-04-01",1,45.037674,122.612181,"14:03","SU",4,1,3,4,20.7,92,1,1,0,2,2,1,0,"13924 _ 1 _ 2024 _ 1","CL",989,61.2,56.7,"SLG",2,0,0,0,0,0
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024","2024-04-01",2,45.037406,122.611895,"14:40","SU",3,1,3,2,12.03,NA,NA,NA,NA,NA,NA,NA,NA,"13924 _ 1 _ 2024 _ 2","CL",989,61.2,56.7,"SLG",1,0,0,0,0,0
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024","2024-04-01",3,45.037419,122.612014,"14:25","SU",2,2,4,2,26.23,92,5,2,3,1.4,2.4,1,1.4,"13924 _ 1 _ 2024 _ 3","CL",989,61.2,56.7,"JW",0,0,1,0,0,0
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024","2024-04-01",4,45.037494,122.612361,"15:00","SU",4,2,4,3,23.93,92,5,2,3,1.6,3,1,1.2,"13924 _ 1 _ 2024 _ 4","CL",989,61.2,56.7,"JW",0,0,0,0,0,0
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024","2024-04-01",5,45.037764,122.612522,"15:23","SU",4,1,4,4,28.37,92,2,0,2,1,3,1,3,"13924 _ 1 _ 2024 _ 5","CL",989,61.2,56.7,"JW",0,1,0,0,0,0
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024","2024-04-01",6,45.037809,122.612585,"15:16","SU",4,3,4,3,26.63,92,4,0,4,1.2,2,1,2.5,"13924 _ 1 _ 2024 _ 6","CL",989,61.2,56.7,"RMM",0,0,0,0,0,0
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024","2024-04-01",7,45.037837,122.611928,"14:38","SU",4,2,4,1,12.57,92,4,0,4,1.2,2,1,2.2,"13924 _ 1 _ 2024 _ 7","CL",989,61.2,56.7,"RMM",0,0,0,0,0,0
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024","2024-04-01",1,45.002449,122.563947,"10:33","SU",1,1,4,1,38.63,92,3,0,3,1.7,2,1.7,3,"15562 _ 1 _ 2024 _ 1","CL",1399,54.4,61.5,"RMM",0,0,0,0,0,0
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024","2024-04-01",2,45.002691,122.563673,"11:08","SU",1,1,4,2,34.97,92,4,1,3,1.5,1.8,2,1.5,"15562 _ 1 _ 2024 _ 2","CL",1399,54.4,61.5,"RMM",0,0,0,0,0,0
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024","2024-04-01",3,45.00259,122.563423,"10:45","SU",1,2,4,1,37.1,NA,NA,NA,NA,NA,NA,NA,NA,"15562 _ 1 _ 2024 _ 3","CL",1399,54.4,61.5,"SLG",0,0,0,0,0,0
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024","2024-04-01",4,45.00216,122.563504,"11:08","SU",1,2,4,1,46.13,92,6,1,5,1.5,1.7,1.3,2.2,"15562 _ 1 _ 2024 _ 4","CL",1399,54.4,61.5,"SLG",0,0,0,0,0,0
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024","2024-04-01",5,45.002181,122.563998,"11:35","SU",2,2,4,3,38.5,92,2,1,1,1,1.5,2,1.5,"15562 _ 1 _ 2024 _ 5","CL",1399,54.4,61.5,"SLG",0,0,0,0,0,0
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024","2024-04-01",6,45.002206,122.564291,"11:24","SU",1,1,4,1,36.57,92,4,1,3,1.5,2,2.8,1.2,"15562 _ 1 _ 2024 _ 6","CL",1399,54.4,61.5,"JW",0,0,0,0,0,0
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024","2024-04-01",7,45.00263,122.564106,"10:45","SU",1,1,4,1,38.33,92,3,2,1,1.3,2,3,1,"15562 _ 1 _ 2024 _ 7","CL",1399,54.4,61.5,"JW",0,0,2,0,0,0
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024","2024-05-01",1,44.529163,122.581837,"13:30","C",0,3,1,2,25.53,122,12,8,4,1.2,2.2,1,0.8,"20039 _ 1 _ 2024 _ 1","SP",3113,48.2,100,"JW",0,2,0,0,0,0
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024","2024-05-01",2,44.529144,122.58114,"14:00","PC",0,2,2,2,28.3,122,8,5,3,1.1,2.1,1,0.4,"20039 _ 1 _ 2024 _ 2","SP",3113,48.2,100,"JW",0,0,0,0,0,0
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024","2024-05-01",3,44.528681,122.581221,"13:41","C",0,2,3,3,30,122,9,5,4,1.7,1.4,1,0.7,"20039 _ 1 _ 2024 _ 3","SP",3113,48.2,100,"SLG",0,2,0,0,0,0
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024","2024-05-01",4,44.52876,122.58211,"14:07","C",0,2,2,4,26.23,122,9,5,4,1.2,1.6,1,0.8,"20039 _ 1 _ 2024 _ 4","SP",3113,48.2,100,"SLG",0,0,0,0,0,0
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024","2024-05-01",5,44.529142,122.582401,"13:27","C",0,3,3,4,24.53,122,20,13,7,1.4,1.8,1,0.3,"20039 _ 1 _ 2024 _ 5","SP",3113,48.2,100,"RMM",0,1,0,0,0,0
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024","2024-05-01",6,44.529447,122.582067,"13:53","C",0,3,3,4,26,122,11,9,2,1.4,1.6,1,0.3,"20039 _ 1 _ 2024 _ 6","SP",3113,48.2,100,"RMM",0,0,0,0,0,0
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024","2024-05-01",7,44.52954,122.581456,"14:14","C",0,3,3,4,24.3,122,11,8,3,1.3,1.5,1,0.4,"20039 _ 1 _ 2024 _ 7","SP",3113,48.2,100,"RMM",0,0,0,0,0,0
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024","2024-05-01",1,44.548884,122.567289,"9:57","C",0,2,4,4,37.33,122,6,3,3,1.2,1.8,1,0.7,"20053 _ 1 _ 2024 _ 1","SP",2487,40.9,75.2,"RMM",0,0,2,0,0,0
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024","2024-05-01",2,44.548571,122.56698,"10:38","PC",0,3,4,4,36.87,122,9,5,4,1.6,1.2,1,0.8,"20053 _ 1 _ 2024 _ 2","SP",2487,40.9,75.2,"RMM",0,1,0,0,0,0
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024","2024-05-01",3,44.548798,122.567899,"10:00","C",0,1,1,2,21.6,122,7,5,2,1,1.7,1,0.4,"20053 _ 1 _ 2024 _ 3","SP",2487,40.9,75.2,"JW",0,0,0,0,0,0
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024","2024-05-01",4,44.549094,122.568003,"10:29","C",0,2,2,2,35.8,122,7,5,2,1.4,2.1,1,0.7,"20053 _ 1 _ 2024 _ 4","SP",2487,40.9,75.2,"JW",0,2,0,0,0,0
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024","2024-05-01",5,44.549203,122.567348,"10:00","C",0,2,3,3,36.77,122,5,2,3,1.2,1.8,1,1,"20053 _ 1 _ 2024 _ 5","SP",2487,40.9,75.2,"SLG",0,0,1,0,0,0
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024","2024-05-01",6,44.549103,122.566834,"10:24","C",0,2,4,3,26.67,122,9,6,3,1.3,1.6,1,0.4,"20053 _ 1 _ 2024 _ 6","SP",2487,40.9,75.2,"SLG",0,0,1,0,0,0
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024","2024-05-01",7,44.548903,122.566481,"10:57","PC",0,2,3,4,23.77,122,8,5,3,1.4,1.6,1,0.5,"20053 _ 1 _ 2024 _ 7","SP",2487,40.9,75.2,"SLG",0,0,0,0,0,0
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024","2024-04-02",1,44.631311,122.653161,"9:35","SU",0,2,1,4,35.5,93,1,0,1,1,1,1,1,"20550 _ 1 _ 2024 _ 1","SP",1825,64.7,57.6,"SLG",0,0,0,0,0,0
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024","2024-04-02",2,44.631352,122.653448,"9:58","SU",0,2,1,3,12.03,93,2,2,0,2,2,1,0,"20550 _ 1 _ 2024 _ 2","SP",1825,64.7,57.6,"SLG",0,0,0,0,0,0
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024","2024-04-02",3,44.631532,122.653012,"10:14","SU",0,3,1,3,26.37,93,6,3,3,1.5,1,1,1,"20550 _ 1 _ 2024 _ 3","SP",1825,64.7,57.6,"RMM",0,0,0,0,0,0
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024","2024-04-02",4,44.631386,122.652928,"9:56","SU",0,3,1,3,26.53,93,3,2,1,2,1.3,1,0.3,"20550 _ 1 _ 2024 _ 4","SP",1825,64.7,57.6,"RMM",0,0,0,0,0,0
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024","2024-04-02",5,44.631278,122.652805,"10:22","SU",0,1,1,3,26.97,93,3,3,0,1.7,1,1,0,"20550 _ 1 _ 2024 _ 5","SP",1825,64.7,57.6,"JW",0,0,0,0,0,0
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024","2024-04-02",6,44.631092,122.652951,"10:02","SU",0,2,1,4,22.17,93,7,3,4,1.6,1.1,1,0.7,"20550 _ 1 _ 2024 _ 6","SP",1825,64.7,57.6,"JW",0,0,0,0,0,0
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024","2024-04-02",7,44.631187,122.653232,"9:43","SU",0,1,0,4,34.03,93,3,0,3,1,1,1,1.3,"20550 _ 1 _ 2024 _ 7","SP",1825,64.7,57.6,"JW",0,0,0,0,0,0
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024","2024-03-21",1,44.628833,122.688821,"10:29","C",3,1,4,2,37.7,81,2,1,1,1,2,1,1.5,"20616 _ 1 _ 2024 _ 1","SP",1160,53.5,76.3,"SLG",0,0,0,0,0,0
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024","2024-03-21",2,44.628731,122.688426,"12:30","PC",3,1,4,3,33.2,81,1,0,1,1,1,1,3,"20616 _ 1 _ 2024 _ 2","SP",1160,53.5,76.3,"SLG",0,1,0,0,0,0
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024","2024-03-21",3,44.628655,122.688957,"12:30","PC",4,1,4,2,29.93,81,2,0,2,1,2,1,2,"20616 _ 1 _ 2024 _ 3","SP",1160,53.5,76.3,"JW",0,0,0,0,0,0
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024","2024-03-21",4,44.628702,122.689151,"13:00","PC",4,0,4,2,32.53,NA,NA,NA,NA,NA,NA,NA,NA,"20616 _ 1 _ 2024 _ 4","SP",1160,53.5,76.3,"JW",0,0,0,0,0,0
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024","2024-03-21",5,44.629144,122.689137,"13:08","C",3,1,4,1,31.93,81,3,0,3,1,1.7,1,2.7,"20616 _ 1 _ 2024 _ 5","SP",1160,53.5,76.3,"RMM",0,0,0,0,0,0
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024","2024-03-21",6,44.629138,122.688507,"12:28","PC",4,1,4,1,32.17,81,4,0,4,1.5,2.2,1,2.8,"20616 _ 1 _ 2024 _ 6","SP",1160,53.5,76.3,"RMM",0,0,0,0,0,0
"20616 _ 1 _ 2024","WY",20616,1,"UU",2024,"3/21/2024","2024-03-21",7,44.62908,122.688335,"13:18","C",4,1,4,1,35.03,81,4,0,4,1,2.5,1,3,"20616 _ 1 _ 2024 _ 7","SP",1160,53.5,76.3,"JW",0,0,0,0,0,0
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024","2024-03-25",1,44.660577,122.699407,"10:40","R",3,1,4,1,26.5,85,5,1,4,1,1.8,1,2.2,"29121 _ 1 _ 2024 _ 1","SP",1357,44.4,90.5,"RMM",0,1,0,0,0,0
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024","2024-03-25",2,44.66061,122.699695,"11:49","R",2,1,4,2,33.17,85,5,0,5,1.6,1.4,1,3,"29121 _ 1 _ 2024 _ 2","SP",1357,44.4,90.5,"RMM",0,0,0,0,0,0
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024","2024-03-25",3,44.660834,122.699581,"10:50","C",3,1,4,1,38.97,85,2,0,2,2,3,1,2,"29121 _ 1 _ 2024 _ 3","SP",1357,44.4,90.5,"JW",0,0,0,0,0,0
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024","2024-03-25",4,44.660847,122.699088,"11:16","C",3,2,4,3,20.23,85,4,1,3,2,3,1,2.2,"29121 _ 1 _ 2024 _ 4","SP",1357,44.4,90.5,"JW",0,0,2,0,0,0
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024","2024-03-25",5,44.660768,122.69893,"12:00","R",2,1,4,1,34.83,85,3,1,2,1.3,2.7,1,1.7,"29121 _ 1 _ 2024 _ 5","SP",1357,44.4,90.5,"JW",0,3,0,0,0,0
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024","2024-03-25",6,44.660334,122.699235,"11:21","C",4,2,4,4,32.83,85,3,1,2,1,1.3,1,2,"29121 _ 1 _ 2024 _ 6","SP",1357,44.4,90.5,"SLG",0,0,0,0,0,0
"29121 _ 1 _ 2024","BLM",29121,1,"UU",2024,"3/25/2024","2024-03-25",7,44.660496,122.699736,"10:51","C",3,1,4,4,26.8,NA,NA,NA,NA,NA,NA,NA,NA,"29121 _ 1 _ 2024 _ 7","SP",1357,44.4,90.5,"SLG",0,0,0,0,0,0
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024","2024-03-27",1,44.654463,122.683966,"13:15","C",3,2,3,1,34.37,87,4,1,3,1.8,3,1,2,"29122 _ 1 _ 2024 _ 1","SP",1620,43.1,100,"JW",0,1,0,0,0,0
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024","2024-03-27",2,44.654637,122.68363,"13:45","C",4,1,2,2,31.03,87,2,1,1,2,3,1,1.5,"29122 _ 1 _ 2024 _ 2","SP",1620,43.1,100,"JW",0,1,0,0,0,0
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024","2024-03-27",3,44.654303,122.683535,"13:45","C",4,2,3,3,32.1,87,10,2,8,1.3,1.8,1,1.6,"29122 _ 1 _ 2024 _ 3","SP",1620,43.1,100,"RMM",0,1,0,0,0,0
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024","2024-03-27",4,44.654398,122.683997,"14:21","C",4,2,4,2,33.3,87,6,2,4,1.5,2.7,1,1.3,"29122 _ 1 _ 2024 _ 4","SP",1620,43.1,100,"RMM",0,0,1,0,0,0
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024","2024-03-27",5,44.654205,122.6845,"14:54","PC",4,1,4,2,33.83,NA,NA,NA,NA,NA,NA,NA,NA,"29122 _ 1 _ 2024 _ 5","SP",1620,43.1,100,"SLG",0,0,1,0,0,0
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024","2024-03-27",6,44.654516,122.684493,"14:07","C",3,2,3,3,40.37,87,1,1,0,2,2,1,0,"29122 _ 1 _ 2024 _ 6","SP",1620,43.1,100,"SLG",0,2,1,0,0,0
"29122 _ 1 _ 2024","BLM",29122,1,"UU",2024,"3/27/2024","2024-03-27",7,44.654921,122.683971,"13:44","C",4,2,3,3,29.53,87,3,1,2,1,1.3,1,1.7,"29122 _ 1 _ 2024 _ 7","SP",1620,43.1,100,"SLG",0,0,0,0,0,0
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024","2024-03-27",1,44.653356,122.697667,"9:36","R",2,1,3,1,42.77,87,3,0,3,1,1.7,1,1.3,"29123 _ 1 _ 2024 _ 1","SP",1435,46.3,92,"RMM",0,1,0,0,0,0
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024","2024-03-27",2,44.653169,122.69737,"10:18","R",1,1,3,1,39.43,87,6,2,4,1.5,1.8,1,1.7,"29123 _ 1 _ 2024 _ 2","SP",1435,46.3,92,"RMM",0,0,1,0,0,0
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024","2024-03-27",3,44.653066,122.697857,"9:42","R",4,1,4,1,37.17,87,1,0,1,1,3,1,2,"29123 _ 1 _ 2024 _ 3","SP",1435,46.3,92,"JW",0,3,4,0,0,0
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024","2024-03-27",4,44.653269,122.697971,"10:30","R",2,3,4,2,43.03,87,7,0,7,1,2,1,3,"29123 _ 1 _ 2024 _ 4","SP",1435,46.3,92,"JW",0,0,0,0,1,0
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024","2024-03-27",5,44.65363,122.697899,"10:48","R",2,2,4,2,45.23,87,5,0,5,1.4,2.6,1,2.8,"29123 _ 1 _ 2024 _ 5","SP",1435,46.3,92,"JW",0,0,0,0,0,0
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024","2024-03-27",6,44.653723,122.697646,"10:29","R",3,1,4,2,40.77,NA,NA,NA,NA,NA,NA,NA,NA,"29123 _ 1 _ 2024 _ 6","SP",1435,46.3,92,"SLG",0,1,0,0,0,0
"29123 _ 1 _ 2024","BLM",29123,1,"UU",2024,"3/27/2024","2024-03-27",7,44.653784,122.697545,"9:48","R",3,2,4,2,41.4,87,2,0,2,1,2,1,3,"29123 _ 1 _ 2024 _ 7","SP",1435,46.3,92,"SLG",0,1,0,0,0,0
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024","2024-04-16",1,44.640682,122.67365,"12:00","C",2,3,4,2,40.03,107,4,0,4,1.8,2.2,1,2.2,"29429 _ 1 _ 2024 _ 1","NC",1520,46.7,62.5,"RMM",0,0,2,0,0,0
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024","2024-04-16",2,44.640527,122.673726,"12:41","C",3,4,4,3,31.67,107,5,1,4,1.8,2.6,1,1.2,"29429 _ 1 _ 2024 _ 2","NC",1520,46.7,62.5,"RMM",0,1,1,0,0,0
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024","2024-04-16",3,44.640332,122.673926,"12:04","C",3,1,4,3,26.33,107,4,3,1,1.5,1.5,1,0.8,"29429 _ 1 _ 2024 _ 3","NC",1520,46.7,62.5,"SLG",0,0,2,0,0,0
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024","2024-04-16",4,44.640583,122.674598,"12:29","C",3,3,4,2,32.13,107,6,1,5,1.3,2,1,2,"29429 _ 1 _ 2024 _ 4","NC",1520,46.7,62.5,"SLG",0,0,1,0,0,0
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024","2024-04-16",5,44.640779,122.674193,"12:53","C",3,2,3,2,34.73,107,6,1,5,1.7,2.8,1,1.7,"29429 _ 1 _ 2024 _ 5","NC",1520,46.7,62.5,"JW",0,0,1,0,0,0
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024","2024-04-16",6,44.641126,122.673999,"12:30","PC",3,2,4,2,31.8,107,5,1,4,1.6,3,1,1.6,"29429 _ 1 _ 2024 _ 6","NC",1520,46.7,62.5,"JW",0,0,0,0,0,0
"29429 _ 1 _ 2024","BLM",29429,1,"UU",2024,"4/16/2024","2024-04-16",7,44.640842,122.673728,"12:00","PC",4,3,4,3,32.83,107,8,2,6,1.8,3,1,1.6,"29429 _ 1 _ 2024 _ 7","NC",1520,46.7,62.5,"JW",0,0,0,0,0,0
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024","2024-04-02",1,44.648918,122.670677,"12:34","SU",3,2,4,2,29.33,93,5,0,5,1.4,2.2,1,2.2,"29431 _ 1 _ 2024 _ 1","SP",1711,67.9,49.7,"JW",0,0,1,0,0,0
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024","2024-04-02",2,44.648536,122.670436,"13:00","SU",3,3,4,4,28.23,93,7,2,5,1.4,2.4,1,1.4,"29431 _ 1 _ 2024 _ 2","SP",1711,67.9,49.7,"JW",0,1,0,0,0,0
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024","2024-04-02",3,44.64856,122.670948,"12:53","SU",3,1,4,2,27.87,93,10,4,6,1.7,1.4,1,1.4,"29431 _ 1 _ 2024 _ 3","SP",1711,67.9,49.7,"RMM",0,0,0,0,0,0
"29431 _ 1 _ 2024","BLM",29431,1,"UU",2024,"4/2/2024","2024-04-02",4,44.648965,122.671162,"13:27","SU",4,3,3,3,36.2,93,6,1,5,1.7,1.8,1,1.5,"29431 _ 1 _ 2024 _ 4","SP",1711,67.9,49.7,"RMM",0,0,0,0,0,0
