"plot_id","site_id","landowner","tree_farm","stand","subplot","trt","year","date","date_mdy","lat","long","weather","elev","temp","hum","canopy_cov","veg_cov","dwd_cov","fwd_cov","soil_moist_avg","obs","PLDU","ENES","OSS","TAGR","AMGR","ANFE"
"408143 _ 1 _ 2024 _ 3","408143 _ 1 _ 2024","PB","CL",408143,3,"HU",2024,"5/8/2024",2024-05-08,45.161338,122.370056,"SU",1556,58.4,65.2,0,4,1,1,23.9,"JW",0,0,0,0,0,0
"408143 _ 1 _ 2024 _ 4","408143 _ 1 _ 2024","PB","CL",408143,4,"HU",2024,"5/8/2024",2024-05-08,45.161594,122.370258,"SU",1556,58.4,65.2,0,4,1,1,20.37,"JW",0,0,0,0,0,0
"408143 _ 1 _ 2024 _ 5","408143 _ 1 _ 2024","PB","CL",408143,5,"HU",2024,"5/8/2024",2024-05-08,45.161972,122.370351,"SU",1556,58.4,65.2,0,4,2,1,23,"RMM",0,0,0,0,0,0
"408143 _ 1 _ 2024 _ 6","408143 _ 1 _ 2024","PB","CL",408143,6,"HU",2024,"5/8/2024",2024-05-08,45.161853,122.369722,"SU",1556,58.4,65.2,0,4,3,1,21.3,"SLG",0,0,0,0,0,0
"408143 _ 1 _ 2024 _ 7","408143 _ 1 _ 2024","PB","CL",408143,7,"HU",2024,"5/8/2024",2024-05-08,45.1615,122.369336,"SU",1556,58.4,65.2,0,4,2,1,26.23,"SLG",0,0,0,0,0,0
"408161 _ 1 _ 2023 _ 1","408161 _ 1 _ 2023","PB","CL",408161,1,"HU",2023,"4/5/2023",2023-04-05,45.15833,122.35439,"C",1879,44.4,66.8,0,1,1,4,34.86666667,NA,0,0,0,0,0,0
"408161 _ 1 _ 2023 _ 2","408161 _ 1 _ 2023","PB","CL",408161,2,"HU",2023,"4/5/2023",2023-04-05,45.15852,122.35474,"C",1874,48.9,64.5,0,1,1,4,30.7,NA,0,0,0,0,0,0
"408161 _ 1 _ 2023 _ 3","408161 _ 1 _ 2023","PB","CL",408161,3,"HU",2023,"4/5/2023",2023-04-05,45.158644,122.354365,"C",1850,46.5,72.4,0,1,1,4,28.16666667,NA,0,0,0,0,0,0
"408161 _ 1 _ 2023 _ 4","408161 _ 1 _ 2023","PB","CL",408161,4,"HU",2023,"4/5/2023",2023-04-05,45.158496,122.354032,"C",1807,46.8,73.4,0,1,1,4,29.33333333,NA,0,0,0,0,0,0
"408161 _ 1 _ 2023 _ 5","408161 _ 1 _ 2023","PB","CL",408161,5,"HU",2023,"4/5/2023",2023-04-05,45.158202,122.354009,"C",1805,46.3,65.9,0,1,1,3,22.03333333,NA,0,2,0,0,0,0
"408161 _ 1 _ 2023 _ 6","408161 _ 1 _ 2023","PB","CL",408161,6,"HU",2023,"4/5/2023",2023-04-05,45.158,122.35441,"C",1840,45,75.3,0,1,2,3,22.26666667,NA,0,1,0,0,0,0
"408161 _ 1 _ 2023 _ 7","408161 _ 1 _ 2023","PB","CL",408161,7,"HU",2023,"4/5/2023",2023-04-05,45.15811,122.35474,"C",1846,47.2,76.3,0,2,2,3,30.16666667,NA,0,0,0,0,0,0
"408162 _ 1 _ 2023 _ 1","408162 _ 1 _ 2023","PB","CL",408162,1,"HU",2023,"4/12/2023",2023-04-12,45.16629,122.31811,"PC",2040,39.6,80.9,0,4,1,1,29.66666667,NA,0,0,0,0,0,0
"408162 _ 1 _ 2023 _ 2","408162 _ 1 _ 2023","PB","CL",408162,2,"HU",2023,"4/12/2023",2023-04-12,45.16619,122.31774,"SN",2035,39.6,86.8,0,4,1,3,31.13333333,NA,0,2,0,0,0,0
"408162 _ 1 _ 2023 _ 3","408162 _ 1 _ 2023","PB","CL",408162,3,"HU",2023,"4/12/2023",2023-04-12,45.165995,122.317961,"S",2033,41.3,79,0,4,1,2,36.26666667,NA,0,0,3,0,0,0
"408162 _ 1 _ 2023 _ 4","408162 _ 1 _ 2023","PB","CL",408162,4,"HU",2023,"4/12/2023",2023-04-12,45.166098,122.318428,"S",2020,41.1,78.6,0,4,1,2,28.43333333,NA,0,1,1,0,0,0
"408162 _ 1 _ 2023 _ 5","408162 _ 1 _ 2023","PB","CL",408162,5,"HU",2023,"4/12/2023",2023-04-12,45.166299,122.318579,"SN",2006,38.3,86.7,0,4,2,2,26.53333333,NA,0,0,1,0,0,0
"408162 _ 1 _ 2023 _ 6","408162 _ 1 _ 2023","PB","CL",408162,6,"HU",2023,"4/12/2023",2023-04-12,45.16651,122.31848,"S",2025,42.5,100,0,3,1,2,12.71666667,NA,0,0,0,0,0,0
"408162 _ 1 _ 2023 _ 7","408162 _ 1 _ 2023","PB","CL",408162,7,"HU",2023,"4/12/2023",2023-04-12,45.16662,122.31785,"PC",2033,43.4,98.8,0,4,1,2,25.06666667,NA,0,0,0,0,0,0
"408162 _ 1 _ 2024 _ 1","408162 _ 1 _ 2024","PB","CL",408162,1,"HU",2024,"4/24/2024",2024-04-24,45.162737,122.319453,"SU",1968,46,69.3,0,2,2,3,18.37,"RMM",0,1,2,0,0,0
"408162 _ 1 _ 2024 _ 2","408162 _ 1 _ 2024","PB","CL",408162,2,"HU",2024,"4/24/2024",2024-04-24,45.162982,122.319006,"C",1968,46,69.3,0,3,2,2,22.23,"RMM",0,0,4,0,0,0
"408162 _ 1 _ 2024 _ 3","408162 _ 1 _ 2024","PB","CL",408162,3,"HU",2024,"4/24/2024",2024-04-24,45.162708,122.318809,"PC",1968,46,69.3,0,1,3,4,15.7,"JW",0,0,0,0,0,0
"408162 _ 1 _ 2024 _ 4","408162 _ 1 _ 2024","PB","CL",408162,4,"HU",2024,"4/24/2024",2024-04-24,45.162606,122.319277,"SU",1968,46,69.3,0,1,3,4,19.2,"JW",0,0,2,0,0,0
"408162 _ 1 _ 2024 _ 5","408162 _ 1 _ 2024","PB","CL",408162,5,"HU",2024,"4/24/2024",2024-04-24,45.162979,122.319762,"PC",1968,46,69.3,0,3,3,4,24.1,"SLG",0,1,0,0,0,0
"408162 _ 1 _ 2024 _ 6","408162 _ 1 _ 2024","PB","CL",408162,6,"HU",2024,"4/24/2024",2024-04-24,45.163285,122.319624,"PC",1968,46,69.3,0,4,2,3,19.07,"SLG",0,0,0,0,0,0
"408162 _ 1 _ 2024 _ 7","408162 _ 1 _ 2024","PB","CL",408162,7,"HU",2024,"4/24/2024",2024-04-24,45.163147,122.319362,"C",1968,46,69.3,0,3,3,4,15.97,"SLG",0,0,2,0,0,0
"408178 _ 1 _ 2023 _ 1","408178 _ 1 _ 2023","PB","CL",408178,1,"BS",2023,"4/18/2023",2023-04-18,45.208404,122.267934,"SN",1533,48.7,54.8,0,1,0,1,27.56666667,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023 _ 2","408178 _ 1 _ 2023","PB","CL",408178,2,"BS",2023,"4/18/2023",2023-04-18,45.208185,122.267609,"SN",1517,47.1,78.3,0,1,2,2,28.66666667,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023 _ 3","408178 _ 1 _ 2023","PB","CL",408178,3,"BS",2023,"4/18/2023",2023-04-18,45.20811,122.26807,"SN",1538,46.8,67.5,0,2,1,1,24.13333333,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023 _ 4","408178 _ 1 _ 2023","PB","CL",408178,4,"BS",2023,"4/18/2023",2023-04-18,45.20839,122.26839,"PC",1536,49.4,82.2,0,2,1,2,27.5,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023 _ 5","408178 _ 1 _ 2023","PB","CL",408178,5,"BS",2023,"4/18/2023",2023-04-18,45.20863,122.26819,"PC",1534,52,72.8,0,1,1,1,23.03333333,NA,0,0,1,0,0,0
"408178 _ 1 _ 2023 _ 6","408178 _ 1 _ 2023","PB","CL",408178,6,"BS",2023,"4/18/2023",2023-04-18,45.20868,122.26774,"PC",1521,54.7,69.1,0,1,2,4,31.5,NA,0,0,0,0,0,0
"408178 _ 1 _ 2023 _ 7","408178 _ 1 _ 2023","PB","CL",408178,7,"BS",2023,"4/18/2023",2023-04-18,45.20843,122.26752,"SN",1521,45.1,91.7,0,1,1,4,33.36666667,NA,0,0,0,0,0,1
"408178 _ 1 _ 2024 _ 1","408178 _ 1 _ 2024","PB","CL",408178,1,"BS",2024,"4/10/2024",2024-04-10,45.208114,122.257323,"SU",1752,50.3,72.1,0,1,1,1,19.23,"JW",0,0,0,0,0,0
"408178 _ 1 _ 2024 _ 2","408178 _ 1 _ 2024","PB","CL",408178,2,"BS",2024,"4/10/2024",2024-04-10,45.208386,122.257528,"SU",1752,50.3,72.1,0,1,1,1,14.93,"JW",0,0,0,0,0,0
"408178 _ 1 _ 2024 _ 3","408178 _ 1 _ 2024","PB","CL",408178,3,"BS",2024,"4/10/2024",2024-04-10,45.208348,122.257214,"SU",1752,50.3,72.1,0,2,1,1,12.17,"SLG",0,0,0,0,0,0
"408178 _ 1 _ 2024 _ 4","408178 _ 1 _ 2024","PB","CL",408178,4,"BS",2024,"4/10/2024",2024-04-10,45.208205,122.256967,"SU",1752,50.3,72.1,0,2,1,1,13.3,"SLG",0,0,0,0,0,0
"408178 _ 1 _ 2024 _ 5","408178 _ 1 _ 2024","PB","CL",408178,5,"BS",2024,"4/10/2024",2024-04-10,45.207895,122.257194,"SU",1752,50.3,72.1,0,1,2,3,13.1,"SLG",0,0,0,0,0,0
"408178 _ 1 _ 2024 _ 6","408178 _ 1 _ 2024","PB","CL",408178,6,"BS",2024,"4/10/2024",2024-04-10,45.207915,122.257608,"SU",1752,50.3,72.1,0,1,3,4,25.1,"RMM",0,1,0,0,0,0
"408178 _ 1 _ 2024 _ 7","408178 _ 1 _ 2024","PB","CL",408178,7,"BS",2024,"4/10/2024",2024-04-10,45.208137,122.257709,"SU",1752,50.3,72.1,0,1,2,1,20.97,"RMM",0,1,0,0,0,0
"408178 _ 2 _ 2023 _ 1","408178 _ 2 _ 2023","PB","CL",408178,1,"HB",2023,"4/19/2023",2023-04-19,45.208375,122.25864,"C",1789,42.4,70.3,0,2,1,1,21.7,NA,0,0,0,0,0,0
"408178 _ 2 _ 2023 _ 2","408178 _ 2 _ 2023","PB","CL",408178,2,"HB",2023,"4/19/2023",2023-04-19,45.208617,122.258868,"C",1786,41.1,67.2,0,2,1,1,22.4,NA,0,0,0,0,0,0
"408178 _ 2 _ 2023 _ 3","408178 _ 2 _ 2023","PB","CL",408178,3,"HB",2023,"4/19/2023",2023-04-19,45.20855,122.25832,"C",1785,42.2,72.4,0,1,2,1,26.03333333,NA,0,0,0,0,0,0
"408178 _ 2 _ 2023 _ 4","408178 _ 2 _ 2023","PB","CL",408178,4,"HB",2023,"4/19/2023",2023-04-19,45.20824,122.25819,"SN",1763,40.6,68.8,0,1,1,1,27.53333333,NA,0,0,0,0,0,0
"408178 _ 2 _ 2023 _ 5","408178 _ 2 _ 2023","PB","CL",408178,5,"HB",2023,"4/19/2023",2023-04-19,45.20808,122.25846,"R",1750,42.9,73,0,1,1,1,23.13333333,NA,0,0,1,0,0,0
"408178 _ 2 _ 2023 _ 6","408178 _ 2 _ 2023","PB","CL",408178,6,"HB",2023,"4/19/2023",2023-04-19,45.20816,122.25889,"SN",1768,43,60.6,0,2,1,1,17.63333333,NA,0,0,1,0,0,0
"408178 _ 2 _ 2023 _ 7","408178 _ 2 _ 2023","PB","CL",408178,7,"HB",2023,"4/19/2023",2023-04-19,45.2084,122.25911,"C",1777,44.3,68.8,0,1,1,1,18.73333333,NA,0,0,0,0,0,0
"408178 _ 2 _ 2024 _ 1","408178 _ 2 _ 2024","PB","CL",408178,1,"HB",2024,"4/10/2024",2024-04-10,45.209387,122.26803,"SU",1517,59.1,56.1,0,4,1,1,24.4,"RMM",0,1,1,0,0,0
"408178 _ 2 _ 2024 _ 2","408178 _ 2 _ 2024","PB","CL",408178,2,"HB",2024,"4/10/2024",2024-04-10,45.209198,122.267706,"SU",1517,59.1,56.1,0,3,1,1,36.1,"RMM",0,0,0,0,0,0
"408178 _ 2 _ 2024 _ 3","408178 _ 2 _ 2024","PB","CL",408178,3,"HB",2024,"4/10/2024",2024-04-10,45.209096,122.268077,"SU",1517,59.1,56.1,0,2,1,1,29.2,"JW",0,2,0,0,0,0
"408178 _ 2 _ 2024 _ 4","408178 _ 2 _ 2024","PB","CL",408178,4,"HB",2024,"4/10/2024",2024-04-10,45.209306,122.268453,"SU",1517,59.1,56.1,0,3,2,1,28.53,"JW",0,1,0,0,0,0
"408178 _ 2 _ 2024 _ 5","408178 _ 2 _ 2024","PB","CL",408178,5,"HB",2024,"4/10/2024",2024-04-10,45.20965,122.268338,"SU",1517,59.1,56.1,0,4,1,1,24.6,"JW",0,0,0,0,0,0
"408178 _ 2 _ 2024 _ 6","408178 _ 2 _ 2024","PB","CL",408178,6,"HB",2024,"4/10/2024",2024-04-10,45.209796,122.267863,"SU",1517,59.1,56.1,0,4,3,2,25.9,"SLG",0,0,0,0,0,0
"408178 _ 2 _ 2024 _ 7","408178 _ 2 _ 2024","PB","CL",408178,7,"HB",2024,"4/10/2024",2024-04-10,45.209449,122.26755,"PC",1517,59.1,56.1,0,4,2,2,35.83,"SLG",0,0,1,0,0,0
"408180 _ 1 _ 2023 _ 1","408180 _ 1 _ 2023","PB","CL",408180,1,"HB",2023,"4/11/2023",2023-04-11,45.1884,122.25643,"SN",1953,37.7,100,0,3,2,2,28.13333333,NA,0,1,1,0,0,0
"408180 _ 1 _ 2023 _ 2","408180 _ 1 _ 2023","PB","CL",408180,2,"HB",2023,"4/11/2023",2023-04-11,45.18825,122.25681,"SN",1972,37.5,100,0,1,1,2,28.9,NA,0,0,0,0,0,0
"408180 _ 1 _ 2023 _ 3","408180 _ 1 _ 2023","PB","CL",408180,3,"HB",2023,"4/11/2023",2023-04-11,45.188596,122.256771,"S",1959,38.4,100,0,2,1,1,31.53333333,NA,0,0,0,0,0,0
"408180 _ 1 _ 2023 _ 4","408180 _ 1 _ 2023","PB","CL",408180,4,"HB",2023,"4/11/2023",2023-04-11,45.188728,122.256463,"S",1920,37.8,100,0,3,2,2,37.4,NA,0,1,0,0,0,0
"408180 _ 1 _ 2023 _ 5","408180 _ 1 _ 2023","PB","CL",408180,5,"HB",2023,"4/11/2023",2023-04-11,45.18859,122.25599,"SN",1926,37.5,100,0,2,1,1,32.3,NA,0,0,0,0,0,0
"408180 _ 1 _ 2023 _ 6","408180 _ 1 _ 2023","PB","CL",408180,6,"HB",2023,"4/11/2023",2023-04-11,45.18829,122.256,"SN",1939,38.3,100,0,2,1,1,31.13333333,NA,0,0,0,0,0,0
"408180 _ 1 _ 2023 _ 7","408180 _ 1 _ 2023","PB","CL",408180,7,"HB",2023,"4/11/2023",2023-04-11,45.18813,122.2564,"SN",1966,38.3,100,0,2,1,1,32.06666667,NA,0,0,1,0,0,0
"408180 _ 1 _ 2024 _ 1","408180 _ 1 _ 2024","PB","CL",408180,1,"HB",2024,"4/23/2024",2024-04-23,45.189664,122.251165,"SU",1989,56.9,34.5,0,1,1,1,7.87,"JW",0,0,1,0,0,0
"408180 _ 1 _ 2024 _ 2","408180 _ 1 _ 2024","PB","CL",408180,2,"HB",2024,"4/23/2024",2024-04-23,45.189664,122.25042,"SU",1989,56.9,34.5,0,2,1,2,22.03,"JW",0,0,0,0,0,0
"408180 _ 1 _ 2024 _ 3","408180 _ 1 _ 2024","PB","CL",408180,3,"HB",2024,"4/23/2024",2024-04-23,45.189367,122.250708,"SU",1989,56.9,34.5,0,3,1,2,14.63,"RMM",0,0,2,0,0,0
"408180 _ 1 _ 2024 _ 4","408180 _ 1 _ 2024","PB","CL",408180,4,"HB",2024,"4/23/2024",2024-04-23,45.189204,122.251226,"SU",1989,56.9,34.5,0,2,2,1,15.63,"RMM",0,0,0,0,0,0
"408180 _ 1 _ 2024 _ 5","408180 _ 1 _ 2024","PB","CL",408180,5,"HB",2024,"4/23/2024",2024-04-23,45.189597,122.251608,"PC",1989,56.9,34.5,0,4,2,1,19.27,"SLG",0,0,0,0,0,0
"408180 _ 1 _ 2024 _ 6","408180 _ 1 _ 2024","PB","CL",408180,6,"HB",2024,"4/23/2024",2024-04-23,45.189931,122.25148,"PC",1989,56.9,34.5,0,4,2,2,12.47,"SLG",0,0,0,0,0,0
"408180 _ 1 _ 2024 _ 7","408180 _ 1 _ 2024","PB","CL",408180,7,"HB",2024,"4/23/2024",2024-04-23,45.190071,122.250912,"PC",1989,56.9,34.5,0,3,1,1,15.1,"SLG",0,0,0,0,0,0
"9757 _ 1 _ 2023 _ 1","9757 _ 1 _ 2023","PB","CL",9757,1,"BU",2023,"4/19/2023",2023-04-19,45.212388,122.273739,"R",1518,39.4,86.4,2,4,1,3,22.3,NA,0,0,0,0,0,0
"9757 _ 1 _ 2023 _ 2","9757 _ 1 _ 2023","PB","CL",9757,2,"BU",2023,"4/19/2023",2023-04-19,45.212662,122.27344,"PC",1483,42.9,86.1,1,4,2,1,27.06666667,NA,0,0,0,0,0,0
"9757 _ 1 _ 2023 _ 3","9757 _ 1 _ 2023","PB","CL",9757,3,"BU",2023,"4/19/2023",2023-04-19,45.21228,122.27349,"PC",1543,41.6,89,1,4,2,4,23.83333333,NA,0,0,0,0,0,0
"9757 _ 1 _ 2023 _ 4","9757 _ 1 _ 2023","PB","CL",9757,4,"BU",2023,"4/19/2023",2023-04-19,45.21213,122.27383,"SN",1513,40.7,94.9,2,4,1,4,20.43333333,NA,0,0,0,0,0,0
"9757 _ 1 _ 2023 _ 5","9757 _ 1 _ 2023","PB","CL",9757,5,"BU",2023,"4/19/2023",2023-04-19,45.21219,122.27411,"SN",1511,36,92.5,3,3,2,2,16.9,NA,0,1,0,0,0,0
"9757 _ 1 _ 2023 _ 6","9757 _ 1 _ 2023","PB","CL",9757,6,"BU",2023,"4/19/2023",2023-04-19,45.21258,122.27424,"C",1520,42.5,87.3,3,3,2,2,23.33333333,NA,0,0,0,0,0,0
"9757 _ 1 _ 2023 _ 7","9757 _ 1 _ 2023","PB","CL",9757,7,"BU",2023,"4/19/2023",2023-04-19,45.2128,122.2738,"PC",1540,42.8,89.8,2,4,1,2,25.36666667,NA,0,0,1,0,0,0
"9757 _ 1 _ 2024 _ 1","9757 _ 1 _ 2024","PB","CL",9757,1,"BU",2024,"4/10/2024",2024-04-10,45.213441,122.273943,"SU",1452,63.6,49,2,4,1,3,24.27,"SLG",0,0,0,0,0,0
"9757 _ 1 _ 2024 _ 2","9757 _ 1 _ 2024","PB","CL",9757,2,"BU",2024,"4/10/2024",2024-04-10,45.213276,122.273673,"PC",1452,63.6,49,2,3,3,4,22,"SLG",0,0,0,0,0,0
"9757 _ 1 _ 2024 _ 3","9757 _ 1 _ 2024","PB","CL",9757,3,"BU",2024,"4/10/2024",2024-04-10,45.213249,122.274309,"SU",1452,63.6,49,1,4,1,3,24.8,"JW",0,0,0,0,0,0
"9757 _ 1 _ 2024 _ 4","9757 _ 1 _ 2024","PB","CL",9757,4,"BU",2024,"4/10/2024",2024-04-10,45.213391,122.274315,"SU",1452,63.6,49,3,3,2,2,22.33,"JW",0,0,1,0,0,0
"9757 _ 1 _ 2024 _ 5","9757 _ 1 _ 2024","PB","CL",9757,5,"BU",2024,"4/10/2024",2024-04-10,45.213645,122.274235,"SU",1452,63.6,49,2,3,2,3,25.07,"RMM",0,0,0,0,0,0
"9757 _ 1 _ 2024 _ 6","9757 _ 1 _ 2024","PB","CL",9757,6,"BU",2024,"4/10/2024",2024-04-10,45.213713,122.273986,"SU",1452,63.6,49,3,2,2,3,25.47,"RMM",0,0,0,0,0,0
"9757 _ 1 _ 2024 _ 7","9757 _ 1 _ 2024","PB","CL",9757,7,"BU",2024,"4/10/2024",2024-04-10,45.213642,122.273557,"SU",1452,63.6,49,3,3,2,3,23,"RMM",0,0,0,0,0,0
